	1	2	3	4	5	6	7	8	9
54659	4	10	2	2	0	0	0	4	0
54660	27	0	7	0	0	2	0	0	7
54661	4	6	1	0	1	0	0	1	0
54662	18	15	0	0	0	0	2	0	0
54663	6	2	0	1	3	0	0	0	1
54664	6	0	5	7	3	1	0	0	0
54665	3	4	1	2	0	0	3	0	0
54666	21	1	1	1	7	0	0	0	9
54667	2	6	1	4	0	1	0	0	0
54668	20	4	1	1	0	0	0	0	12
54669	6	7	16	1	0	0	3	0	0
54670	6	4	6	0	0	0	3	0	0
54671	11	4	5	3	0	0	4	0	0
54672	7	8	0	0	0	0	0	0	1
54673	3	6	2	0	0	0	3	0	0
54674	14	0	5	0	0	0	0	0	0
54675	8	3	0	0	1	0	0	6	0
54676	14	3	1	0	0	5	0	0	0
54677	21	3	6	0	2	0	0	4	1
54678	9	3	0	0	0	1	0	3	0
54679	3	0	0	5	0	2	0	0	0
54680	9	1	0	8	0	6	0	0	0
54681	15	10	4	4	4	0	0	0	0
54682	12	6	3	8	2	6	0	0	0
54683	21	1	0	0	3	0	0	0	0
54684	9	4	1	0	0	5	1	0	0
54685	6	14	0	0	0	0	0	9	0
54686	9	6	2	9	8	2	0	0	0
54687	6	2	0	1	0	0	0	0	0
54688	6	7	0	0	0	0	0	9	0
54689	8	2	1	0	0	2	0	0	0
54690	11	0	2	4	0	0	0	0	0
54691	11	0	0	0	0	1	0	1	1
54692	6	7	0	1	0	0	0	1	0
54693	4	1	3	0	0	0	0	0	1
54694	16	7	11	2	11	0	0	0	0
54695	4	1	4	0	0	0	1	0	0
54696	6	9	6	5	0	0	0	3	0
54697	29	8	0	0	0	0	10	0	1
54698	13	6	7	0	0	0	7	0	0
54699	7	3	0	0	2	0	0	3	0
54700	23	6	0	0	0	0	10	2	0
54701	10	16	0	4	0	0	0	6	0
54702	6	3	6	1	5	0	0	0	0
54703	9	2	1	6	26	0	0	0	0
54704	5	22	0	0	0	0	0	23	0
54705	6	2	1	1	3	0	0	0	0
54706	6	2	2	0	0	0	1	0	0
54707	7	2	0	0	0	0	0	0	0
54708	4	11	0	18	0	17	0	0	0
54709	8	4	3	0	0	0	0	1	2
54710	7	3	1	0	0	1	0	0	4
54711	8	5	0	1	0	0	4	8	0
54712	12	2	21	11	0	16	0	0	0
54713	5	2	9	0	0	0	1	0	0
54714	3	22	2	1	0	0	0	13	0
54715	9	2	0	1	3	0	0	1	0
54716	9	6	1	8	0	1	0	0	0
54717	4	0	0	1	0	0	0	0	0
54718	17	4	1	1	2	0	0	3	0
54719	2	0	23	1	1	1	26	0	0
54720	30	0	11	2	1	6	0	0	11
54721	5	2	0	0	14	0	0	0	0
54722	20	9	0	0	1	0	2	0	2
54723	7	2	3	0	0	0	0	0	0
54724	6	5	5	0	1	3	0	0	2
54725	8	16	0	0	2	7	0	3	0
54726	7	1	1	1	0	0	0	0	4
54727	6	9	0	0	0	1	0	1	0
54728	14	2	1	20	0	19	0	0	0
54729	1	1	10	1	0	0	6	0	0
54730	11	19	3	0	0	0	0	5	0
54731	8	2	1	1	5	0	0	0	0
54732	20	1	1	0	0	0	1	0	11
54733	10	7	0	1	0	0	0	7	0
54734	1	1	3	15	0	10	0	0	0
54735	11	2	1	12	0	16	0	0	0
54736	10	4	1	1	0	0	1	6	0
54737	10	6	1	0	2	0	0	8	0
54738	8	7	3	0	8	0	0	0	0
54739	5	1	6	0	1	0	6	0	0
54740	7	3	4	4	0	5	0	0	0
54741	26	0	4	0	0	0	0	0	10
54742	7	2	0	5	26	0	0	0	0
54743	26	4	0	0	1	1	0	2	0
54744	7	5	0	4	0	2	0	0	0
54745	6	2	15	0	0	4	7	0	0
54746	16	1	4	1	0	2	0	0	0
54747	13	1	0	2	0	0	0	0	4
54748	12	3	1	0	2	0	0	0	3
54749	8	1	2	0	0	0	4	0	0
54750	5	1	3	4	2	0	1	0	0
54751	6	14	0	1	2	3	0	0	0
54752	15	5	11	1	0	0	8	0	0
54753	7	7	0	0	1	0	1	0	0
54754	10	15	1	3	0	0	0	9	0
54755	15	4	3	2	0	0	0	0	10
54756	7	2	3	3	0	0	0	0	0
54757	6	4	0	2	32	0	0	0	0
54758	22	4	0	0	1	0	1	0	20
54759	4	4	1	0	0	0	0	2	0
54760	8	13	1	0	0	5	0	6	0
54761	15	1	0	0	1	0	0	0	5
54762	0	5	0	7	0	2	0	0	0
54763	7	3	1	0	0	0	0	0	1
54764	8	1	2	1	1	0	0	0	0
54765	14	11	1	1	0	0	6	10	0
54766	14	6	2	1	0	2	0	0	0
54767	15	3	0	7	10	0	0	0	0
54768	2	4	0	0	0	0	3	0	0
54769	5	2	0	10	0	9	0	0	0
54770	16	11	3	0	0	2	3	0	0
54771	10	2	0	0	0	0	0	0	3
54772	9	8	0	0	0	0	0	0	0
54773	4	9	0	6	6	11	0	0	0
54774	11	3	0	1	8	0	0	0	0
54775	6	0	0	0	0	0	0	0	0
54776	2	6	4	0	0	0	0	0	0
54777	6	8	2	0	4	0	0	4	0
54778	8	20	3	3	0	0	0	10	0
54779	9	3	0	4	0	1	0	0	0
54780	8	12	5	3	0	0	0	6	0
54781	6	21	0	6	0	0	0	13	0
54782	4	2	1	0	46	0	0	0	0
54783	4	1	0	0	0	0	0	0	0
54784	23	1	0	2	1	0	0	0	7
54785	10	0	5	19	5	9	0	0	0
54786	5	2	15	2	0	0	9	0	0
54787	5	1	0	0	3	0	2	0	1
54788	26	11	0	0	2	3	3	0	8
54789	7	4	0	0	2	0	0	0	0
54790	13	3	0	0	0	0	0	2	2
54791	10	10	4	0	1	0	13	0	0
54792	9	5	4	1	1	0	2	0	0
54793	8	23	0	0	0	1	7	29	0
54794	8	4	27	0	0	5	27	0	0
54795	17	1	5	3	8	0	0	0	4
54796	4	0	2	1	0	0	3	0	0
54797	12	4	5	1	0	0	1	0	0
54798	8	3	0	0	0	0	0	3	0
54799	6	2	5	1	0	0	0	0	2
54800	9	3	0	0	0	0	0	0	0
54801	7	38	2	9	0	16	0	0	0
54802	4	3	1	0	1	0	0	0	0
54803	6	5	0	0	0	0	0	2	0
54804	16	1	1	0	0	0	0	7	5
54805	9	5	0	1	0	4	0	0	0
54806	12	2	0	0	0	0	1	0	1
54807	15	7	0	0	1	0	0	0	2
54808	14	1	1	17	0	0	0	1	0
54809	14	6	2	1	0	0	0	2	0
54810	3	19	0	0	1	0	1	12	0
54811	6	4	0	1	0	0	0	0	0
54812	7	0	10	0	16	0	0	0	0
54813	7	1	2	1	34	0	0	0	0
54814	3	1	2	4	23	0	0	0	0
54815	5	1	1	1	0	1	0	0	0
54816	17	2	0	3	1	4	0	0	0
54817	9	5	5	0	0	0	4	0	0
54818	34	0	0	0	0	0	2	0	0
54819	27	3	4	0	1	3	0	0	7
54820	14	1	5	0	0	2	0	0	2
54821	3	10	9	0	9	0	0	0	0
54822	4	7	1	0	1	0	1	0	0
54823	6	1	2	5	0	16	0	0	0
54824	14	2	2	5	2	0	0	0	0
54825	19	12	2	0	0	0	0	5	0
54826	9	5	1	2	2	4	0	0	0
54827	2	4	0	1	0	0	0	4	0
54828	9	9	3	0	1	0	0	0	0
54829	13	1	2	1	0	0	0	0	0
54830	9	8	11	0	0	0	2	0	0
54831	6	19	0	0	0	0	1	14	0
54832	2	3	0	8	0	2	0	0	0
54833	10	0	27	3	0	0	9	0	0
54834	15	23	0	0	0	1	0	4	0
54835	3	7	0	0	1	0	0	0	0
54836	15	5	1	5	0	0	0	0	2
54837	18	0	0	0	0	0	0	1	1
54838	7	0	0	0	3	0	0	0	0
54839	15	12	10	0	7	0	0	6	0
54840	2	6	6	0	8	0	0	0	0
54841	7	3	0	0	0	0	1	0	5
54842	14	8	1	1	1	0	3	0	0
54843	10	7	1	0	0	3	0	0	0
54844	12	0	4	2	0	1	0	0	0
54845	6	2	0	0	1	0	0	0	6
54846	14	19	2	0	0	0	2	13	0
54847	6	4	6	0	6	0	6	0	0
54848	8	1	0	0	2	2	0	0	0
54849	12	8	0	11	0	4	0	0	0
54850	14	5	10	0	0	0	13	0	0
54851	10	3	0	12	0	8	0	0	0
54852	14	18	7	0	0	0	0	9	0
54853	4	11	5	0	0	0	0	0	0
54854	10	3	2	0	0	0	5	0	0
54855	3	1	0	0	2	0	0	0	0
54856	0	4	3	14	0	8	0	0	0
54857	5	9	0	0	0	2	0	1	0
54858	10	4	5	3	5	0	0	0	0
54859	9	3	11	0	0	0	3	0	0
54860	12	2	0	5	4	0	0	0	14
54861	11	0	4	0	2	0	1	0	0
54862	16	3	0	2	0	1	0	0	0
54863	19	2	1	5	8	0	0	0	6
54864	8	3	15	0	0	3	10	0	0
54865	5	2	11	2	0	0	10	0	0
54866	10	4	0	0	0	9	0	0	0
54867	4	6	1	0	0	0	0	14	0
54868	11	33	1	1	1	0	0	22	0
54869	36	8	1	3	0	0	0	5	0
54870	7	8	0	4	0	2	0	0	0
54871	17	3	0	1	1	0	0	0	0
54872	10	17	2	0	0	1	1	11	0
54873	5	7	3	0	0	0	1	0	0
54874	14	2	0	0	0	0	1	0	6
54875	4	13	0	11	0	0	0	7	0
54876	4	20	1	0	0	7	0	3	0
54877	12	12	0	1	0	1	0	0	2
54878	7	4	0	0	0	0	0	0	0
54879	7	4	0	0	0	0	3	0	0
54880	4	6	5	0	0	0	0	0	0
54881	37	5	0	0	0	0	3	0	23
54882	8	3	0	0	0	0	0	0	3
54883	8	5	0	0	0	3	0	0	0
54884	35	1	1	0	0	0	0	0	16
54885	2	3	4	0	0	0	2	0	0
54886	9	1	21	6	0	0	3	0	0
54887	8	7	1	0	0	0	1	0	0
54888	15	22	0	0	0	1	0	20	0
54889	6	6	0	2	0	0	0	1	0
54890	26	7	1	0	0	4	0	0	14
54891	8	3	4	2	0	0	8	0	0
54892	6	6	4	0	1	0	4	0	0
54893	9	7	3	0	12	0	0	0	0
54894	9	5	2	0	2	0	0	2	0
54895	5	0	0	0	0	0	3	0	0
54896	11	0	2	2	4	0	0	0	0
54897	6	3	5	0	0	0	0	2	0
54898	10	14	2	0	0	0	2	10	0
54899	17	12	2	2	1	0	0	0	0
54900	7	1	0	4	11	0	0	0	0
54901	14	1	11	4	0	0	0	0	0
54902	17	6	3	10	19	0	0	0	0
54903	10	3	0	0	0	0	0	1	0
54904	2	5	1	11	0	6	0	0	0
54905	3	22	2	0	0	2	1	19	0
54906	8	5	16	2	0	0	7	0	0
54907	2	3	0	1	0	0	0	1	0
54908	2	2	0	3	1	8	0	0	0
54909	14	2	2	9	7	0	0	0	0
54910	13	15	0	1	2	0	10	1	0
54911	5	6	0	2	0	0	2	0	0
54912	11	7	0	0	0	0	3	0	6
54913	16	5	1	0	3	0	0	0	2
54914	2	0	1	8	0	3	0	0	0
54915	5	7	2	0	29	0	0	0	0
54916	15	5	0	0	6	0	0	1	0
54917	9	2	0	5	10	0	0	0	0
54918	3	1	3	10	0	6	0	0	0
54919	12	0	16	0	0	2	8	0	0
54920	6	3	1	2	6	0	0	0	0
54921	11	2	4	0	4	0	0	3	0
54922	8	4	1	6	2	3	0	0	0
54923	27	1	3	0	0	0	0	0	11
54924	6	3	0	7	0	4	0	0	0
54925	7	11	0	1	0	0	0	0	0
54926	4	11	1	0	0	0	0	1	0
54927	15	1	2	1	1	0	0	0	3
54928	4	7	2	0	7	0	0	0	0
54929	8	2	3	0	1	0	7	0	0
54930	8	0	11	14	0	10	0	0	0
54931	5	2	1	0	0	0	0	0	0
54932	12	3	31	2	0	0	20	0	0
54933	3	3	1	6	0	2	0	0	0
54934	3	4	2	0	14	0	0	0	0
54935	8	3	0	0	0	3	0	2	0
54936	9	8	0	15	0	1	0	0	0
54937	17	3	3	0	0	0	10	0	0
54938	8	5	4	0	0	0	3	0	0
54939	28	2	0	6	1	0	0	0	0
54940	4	4	7	1	0	2	0	0	0
54941	6	9	0	2	1	0	0	7	0
54942	12	3	7	6	0	2	0	0	0
54943	4	3	9	3	0	0	5	0	0
54944	5	6	3	4	0	0	0	0	0
54945	21	0	9	2	0	7	0	0	0
54946	13	8	0	1	0	1	0	13	0
54947	7	24	10	1	2	0	0	10	0
54948	8	1	0	2	1	0	0	0	0
54949	24	2	1	0	0	0	1	0	7
54950	8	3	6	0	0	0	3	0	0
54951	7	7	18	0	0	0	13	0	0
54952	8	4	0	0	2	0	0	0	0
54953	5	0	0	7	0	9	0	0	0
54954	7	12	4	0	0	0	0	0	0
54955	12	13	12	0	3	0	20	0	0
54956	8	1	8	2	0	0	4	0	0
54957	8	20	0	0	2	1	0	9	0
54958	3	1	1	1	24	0	0	0	0
54959	9	9	2	0	3	0	0	7	0
54960	6	4	4	0	0	5	0	0	0
54961	3	12	0	12	0	12	0	0	0
54962	6	3	7	3	0	0	0	0	0
54963	12	9	1	0	5	0	0	0	0
54964	12	0	2	6	0	7	0	0	0
54965	9	4	0	16	0	13	0	0	0
54966	10	0	0	5	6	0	0	0	0
54967	4	4	2	0	0	0	0	0	0
54968	12	8	32	2	0	0	29	0	0
54969	5	1	1	0	6	0	0	0	0
54970	6	17	0	0	0	0	0	5	0
54971	9	21	0	2	0	0	0	5	0
54972	7	2	3	2	0	4	0	0	0
54973	8	3	5	4	0	0	0	0	0
54974	5	8	5	0	0	0	2	0	0
54975	11	6	3	0	0	0	2	2	0
54976	12	8	6	1	10	0	0	0	0
54977	4	19	1	0	0	4	0	3	0
54978	2	8	12	0	3	0	7	0	0
54979	11	0	0	16	2	5	0	0	0
54980	39	3	2	4	3	0	0	0	28
54981	33	6	5	0	0	0	5	0	13
54982	5	7	5	0	3	0	2	0	0
54983	8	0	5	4	0	5	0	0	0
54984	15	1	1	3	0	0	3	0	0
54985	13	1	2	0	1	0	0	0	6
54986	6	2	5	18	0	6	0	0	0
54987	12	3	4	0	0	3	0	0	11
54988	8	3	1	4	0	4	0	0	0
54989	7	6	3	0	0	0	2	0	0
54990	7	25	0	5	0	0	0	16	0
54991	7	8	0	3	0	1	0	5	0
54992	16	2	7	2	1	0	0	0	0
54993	11	7	2	0	0	0	0	3	0
54994	8	4	7	6	0	10	0	0	0
54995	5	0	0	2	5	0	0	0	1
54996	10	5	1	0	0	0	0	4	0
54997	3	3	0	11	0	10	0	0	0
54998	11	8	2	1	13	0	0	0	0
54999	19	2	0	2	2	0	0	0	10
55000	3	11	0	1	1	5	0	5	0
55001	12	4	0	2	0	0	1	0	0
55002	9	9	4	0	4	0	3	0	0
55003	7	13	0	0	0	0	2	14	0
55004	6	20	3	1	0	0	0	9	0
55005	11	3	0	3	0	0	0	0	4
55006	20	2	5	3	1	1	0	0	5
55007	15	8	1	0	0	0	4	0	0
55008	20	5	1	4	0	2	0	0	3
55009	11	4	0	4	0	0	0	0	0
55010	30	9	0	0	1	0	0	5	3
55011	20	2	0	0	0	1	3	0	1
55012	5	4	2	4	0	2	0	0	0
55013	7	1	1	1	0	3	0	0	0
55014	13	3	2	10	7	3	0	0	0
55015	8	5	1	0	0	0	0	1	0
55016	11	4	0	0	3	0	0	0	12
55017	10	6	1	0	4	0	0	0	0
55018	9	5	0	7	3	1	0	0	0
55019	8	9	2	1	0	0	0	0	0
55020	14	2	1	0	1	1	0	0	1
55021	7	8	9	0	1	0	5	0	0
55022	8	9	3	2	1	0	0	2	0
55023	9	2	2	0	2	0	0	0	0
55024	16	4	5	3	0	5	0	0	0
55025	5	19	0	1	0	5	0	1	0
55026	6	15	0	0	0	3	0	2	0
55027	9	1	8	11	0	14	0	0	0
55028	8	6	2	11	0	1	0	0	0
55029	12	4	0	0	1	0	0	0	2
55030	11	0	0	0	0	0	0	2	1
55031	12	2	1	0	0	0	0	1	0
55032	12	2	1	17	0	11	0	0	0
55033	4	14	1	0	2	0	0	6	0
55034	8	2	0	2	0	6	0	0	0
55035	17	8	1	11	0	8	0	0	0
55036	6	3	11	0	2	0	7	0	0
55037	17	1	11	0	5	0	5	0	0
55038	5	6	3	2	0	0	0	4	0
55039	8	1	4	25	0	27	0	0	0
55040	25	1	2	11	6	6	0	0	0
55041	11	1	5	0	0	0	0	0	3
55042	9	6	5	8	0	6	0	0	0
55043	10	0	0	0	0	0	2	0	6
55044	11	3	2	0	2	0	0	0	0
55045	15	1	7	0	6	5	0	0	1
55046	10	10	0	3	0	3	0	0	0
55047	16	2	0	0	0	0	0	5	0
55048	36	6	0	0	0	1	0	0	7
55049	8	8	1	0	0	0	3	0	0
55050	11	4	4	15	0	7	0	0	0
55051	5	0	3	0	0	0	0	0	4
55052	21	1	2	0	2	0	0	0	12
55053	4	5	8	4	0	0	5	0	0
55054	11	4	1	3	5	0	0	0	0
55055	7	1	0	1	1	0	0	0	2
55056	15	4	2	2	7	0	0	0	0
55057	7	8	4	0	30	0	0	0	0
55058	2	15	0	0	0	0	0	4	0
55059	23	6	0	5	3	14	0	0	0
55060	7	3	2	6	0	2	0	0	0
55061	6	17	0	30	0	14	0	0	0
55062	21	0	0	0	0	0	0	3	9
55063	12	9	3	0	0	0	8	0	0
55064	5	14	9	0	8	0	0	2	0
55065	18	9	10	16	6	4	0	0	0
55066	3	3	2	2	0	0	0	0	0
55067	12	19	7	2	2	0	0	1	0
55068	14	2	3	1	0	0	0	0	0
55069	15	0	3	0	0	0	1	0	11
55070	8	4	0	2	0	0	0	4	0
55071	16	5	16	0	0	9	3	0	0
55072	2	8	0	0	0	2	0	1	0
55073	10	2	1	3	0	2	0	0	0
55074	13	13	0	4	0	0	0	1	0
55075	12	4	1	0	1	0	1	11	0
55076	15	2	0	1	0	0	0	4	4
55077	15	0	2	2	0	0	0	1	0
55078	7	0	7	9	0	6	0	0	0
55079	4	8	0	1	0	4	0	7	0
55080	5	2	20	7	0	0	2	0	0
55081	14	1	1	11	0	31	0	0	0
55082	31	3	1	0	5	0	2	2	1
55083	2	2	3	0	2	0	1	0	0
55084	10	2	2	2	20	0	0	0	0
55085	7	17	3	0	8	0	0	13	0
55086	8	1	11	2	1	0	0	3	0
55087	20	4	10	0	0	0	7	0	0
55088	4	3	0	12	0	11	0	0	0
55089	5	7	1	0	1	0	0	6	0
55090	15	4	1	0	1	0	0	0	4
55091	11	1	10	0	0	3	4	0	0
55092	6	1	3	0	0	1	0	0	0
55093	5	4	0	28	0	13	0	0	0
55094	7	2	2	1	7	0	0	0	0
55095	4	0	0	4	0	1	0	0	0
55096	12	3	6	0	0	4	1	0	0
55097	4	2	0	0	0	0	0	0	4
55098	6	19	1	0	0	0	0	12	0
55099	13	2	1	5	7	1	0	0	0
55100	16	1	2	1	0	0	0	0	2
55101	11	4	11	7	0	0	0	0	0
55102	5	4	1	28	0	33	0	0	0
55103	16	0	0	0	46	0	0	0	0
55104	13	4	0	0	2	0	0	1	0
55105	7	5	0	0	0	0	5	1	0
55106	3	5	3	0	17	0	0	0	0
55107	20	5	2	6	3	6	0	0	0
55108	7	1	1	1	41	0	0	0	0
55109	3	5	5	0	3	0	0	1	0
55110	20	0	4	6	5	1	0	0	0
55111	17	0	0	1	0	2	0	0	0
55112	3	1	31	2	0	0	19	0	0
55113	9	17	0	0	4	0	0	5	0
55114	9	0	1	1	14	0	0	0	0
55115	10	29	2	1	0	7	0	3	0
55116	6	1	1	2	8	0	0	0	0
55117	58	1	0	0	0	0	0	4	30
55118	4	2	3	0	1	0	0	0	0
55119	5	3	16	0	0	0	18	0	0
55120	9	0	1	1	1	2	0	0	0
55121	24	11	0	1	0	1	0	0	7
55122	12	12	18	0	3	0	12	0	0
55123	16	5	0	0	0	1	0	0	0
55124	12	2	6	6	0	4	0	0	0
55125	8	2	1	0	0	0	2	0	0
55126	12	6	8	0	32	0	0	0	0
55127	11	20	2	0	0	0	3	7	0
55128	9	8	0	0	0	0	1	0	1
55129	14	9	4	0	0	0	0	0	3
55130	4	21	0	0	0	3	0	27	0
55131	4	3	0	0	0	0	1	0	2
55132	30	9	0	2	0	0	7	5	0
55133	25	1	2	9	1	1	0	0	0
55134	21	5	1	4	5	0	0	0	0
55135	8	0	2	6	0	2	0	0	0
55136	8	9	0	0	0	0	2	0	8
55137	19	0	2	0	1	5	0	0	0
55138	36	16	0	1	0	7	10	0	6
55139	30	2	0	0	4	0	0	2	3
55140	4	6	3	1	0	1	0	0	0
55141	29	1	0	1	0	0	0	10	2
55142	12	1	0	0	0	0	0	0	4
55143	4	3	0	11	0	10	0	0	0
55144	6	6	17	13	0	8	0	0	0
55145	2	6	2	7	2	6	0	0	0
55146	6	5	6	0	10	0	0	0	0
55147	10	0	3	9	0	11	0	0	0
55148	7	0	1	1	3	0	0	0	0
55149	17	2	8	0	1	0	4	0	0
55150	7	5	6	0	2	0	3	0	0
55151	12	0	2	0	0	0	0	2	0
55152	6	0	6	0	0	0	5	0	0
55153	4	2	3	0	4	0	0	0	0
55154	21	0	5	0	1	9	5	0	0
55155	1	12	1	0	4	0	0	6	0
55156	14	3	11	0	0	2	0	0	0
55157	4	6	5	4	0	1	2	0	0
55158	7	3	1	0	7	0	0	0	0
55159	10	3	0	4	1	2	0	0	0
55160	12	2	11	0	0	3	0	0	1
55161	7	4	0	0	4	0	0	0	0
55162	7	1	0	1	0	0	0	0	0
55163	13	1	8	0	0	2	3	0	0
55164	5	0	0	3	0	2	0	0	0
55165	7	2	4	0	0	3	0	0	3
55166	9	4	2	10	0	2	0	0	0
55167	25	10	0	1	0	0	0	0	16
55168	24	0	0	0	0	0	1	5	2
55169	2	7	8	2	0	0	3	0	0
55170	14	2	1	4	3	0	0	0	3
55171	13	5	2	1	0	0	3	0	0
55172	13	14	0	0	2	3	0	11	0
55173	8	3	2	0	0	0	2	0	0
55174	8	5	6	0	19	0	0	0	0
55175	6	3	0	0	0	0	0	1	1
55176	7	1	0	0	0	0	0	1	0
55177	12	6	1	0	0	1	0	6	0
55178	11	6	1	7	0	8	0	0	0
55179	19	7	3	0	0	1	0	0	0
55180	4	4	6	0	1	0	2	0	0
55181	18	7	0	0	1	0	1	3	0
55182	22	0	7	5	8	3	0	0	0
55183	6	1	5	7	0	2	0	0	0
55184	12	8	6	4	0	1	0	0	0
55185	12	0	1	0	0	0	0	1	0
55186	7	6	3	0	18	0	0	0	0
55187	11	3	0	1	0	0	1	0	0
55188	9	2	3	3	0	0	0	0	0
55189	3	2	4	0	1	0	3	0	0
55190	8	7	2	0	1	0	1	0	0
55191	7	0	0	1	1	1	0	0	0
55192	6	5	7	1	0	2	3	0	0
55193	8	10	8	0	10	0	0	0	0
55194	12	6	1	2	7	0	0	0	0
55195	15	1	2	0	1	0	0	0	3
55196	6	1	1	0	0	0	1	0	0
55197	12	1	0	0	2	1	0	0	4
55198	9	31	0	0	0	0	1	18	0
55199	4	11	0	0	0	0	0	2	0
55200	15	2	6	0	2	1	16	0	0
55201	1	4	0	0	0	0	0	8	0
55202	8	3	0	1	0	0	1	1	0
55203	7	1	0	30	0	13	0	0	0
55204	13	1	0	1	0	0	0	0	6
55205	3	8	1	4	0	0	0	0	0
55206	1	2	9	4	0	3	0	0	0
55207	7	9	0	0	0	0	3	0	0
55208	13	4	4	1	0	2	1	0	0
55209	6	2	2	0	1	0	0	0	0
55210	21	1	1	0	1	0	0	2	0
55211	4	4	3	6	0	3	0	0	0
55212	3	2	2	1	0	0	0	0	0
55213	13	2	1	5	3	0	0	0	1
55214	27	1	3	0	2	0	0	0	11
55215	5	5	2	0	0	0	1	0	0
55216	13	4	2	0	0	1	1	0	1
55217	13	2	1	2	0	0	0	3	1
55218	16	0	5	14	1	27	0	0	0
55219	6	13	0	0	0	3	0	7	0
55220	8	6	4	0	3	0	0	0	0
55221	7	9	2	1	0	1	0	0	0
55222	18	2	2	0	0	0	0	0	11
55223	8	10	1	0	1	0	0	11	0
55224	16	3	0	0	0	0	0	0	3
55225	3	14	7	0	2	0	0	5	0
55226	8	10	4	5	0	1	0	0	0
55227	7	1	14	0	0	1	15	0	0
55228	21	7	2	3	0	0	0	4	0
55229	30	4	0	0	5	0	0	0	14
55230	24	1	0	0	1	0	0	0	2
55231	10	6	4	0	5	0	4	0	0
55232	2	11	0	2	0	9	0	0	0
55233	16	3	0	8	0	9	0	0	0
55234	2	10	3	0	5	0	0	1	0
55235	8	0	3	0	0	2	0	0	5
55236	22	0	0	1	0	1	0	1	2
55237	9	0	0	0	10	0	0	0	0
55238	15	1	0	3	1	0	0	0	5
55239	9	8	0	0	0	2	0	1	0
55240	17	2	0	0	0	1	0	0	0
55241	1	0	13	0	0	1	9	0	0
55242	8	7	4	6	0	5	0	0	0
55243	14	5	0	0	0	0	0	1	0
55244	9	4	0	5	0	12	0	0	0
55245	8	14	5	0	3	0	0	2	0
55246	15	31	0	0	0	0	0	30	0
55247	9	1	7	0	1	0	8	0	0
55248	17	0	4	2	0	0	0	3	1
55249	11	2	1	0	0	1	0	0	3
55250	7	4	0	24	0	26	0	0	0
55251	8	7	1	4	2	2	0	0	0
55252	8	5	2	2	0	1	0	0	0
55253	4	7	5	0	4	0	0	0	0
55254	8	12	0	13	0	0	0	4	0
55255	10	3	0	0	0	0	2	0	0
55256	5	2	15	0	0	3	2	0	0
55257	10	0	4	12	1	2	0	0	0
55258	9	1	0	8	25	0	0	0	0
55259	6	5	2	5	0	6	0	0	0
55260	4	19	0	1	0	2	0	19	0
55261	6	1	1	1	0	0	3	0	0
55262	6	2	6	0	0	1	0	0	1
55263	3	1	11	2	0	0	7	0	0
55264	2	2	11	10	0	1	0	0	0
55265	33	3	1	0	1	0	1	1	16
55266	4	6	2	1	4	0	0	0	0
55267	2	13	0	1	0	1	0	2	0
55268	1	3	18	4	0	0	3	0	0
55269	14	3	0	2	7	0	0	0	0
55270	19	3	0	3	4	0	0	0	0
55271	8	1	6	2	0	0	0	0	0
55272	0	4	1	7	0	0	0	0	0
55273	5	6	1	0	3	0	1	1	0
55274	5	0	0	0	0	0	0	0	3
55275	8	3	1	6	1	10	0	0	0
55276	2	1	0	0	8	0	0	0	0
55277	6	4	1	0	1	0	1	0	0
55278	19	2	1	0	2	0	0	0	9
55279	17	1	4	0	0	0	0	0	0
55280	12	0	2	0	0	4	0	0	2
55281	3	10	4	0	0	1	0	1	0
55282	6	2	0	0	0	0	3	0	0
55283	4	0	0	2	3	0	0	0	0
55284	11	6	0	0	34	0	0	0	0
55285	11	11	0	0	0	2	1	0	8
55286	4	2	5	8	0	0	0	0	0
55287	4	7	1	11	0	0	0	0	0
55288	21	1	2	0	0	0	0	8	2
55289	10	9	2	0	0	0	0	3	0
55290	16	5	6	14	0	4	0	0	0
55291	12	15	0	11	0	5	0	0	0
55292	9	25	1	3	0	3	0	9	0
55293	9	6	1	0	0	2	0	2	0
55294	9	4	0	9	3	0	0	0	0
55295	4	1	22	2	0	0	13	0	0
55296	17	3	4	1	0	0	12	0	0
55297	16	42	1	0	0	0	4	27	0
55298	3	5	1	0	0	2	0	1	0
55299	10	2	1	1	2	0	0	0	0
55300	12	0	0	0	0	5	0	0	0
55301	15	4	0	0	0	0	0	4	0
55302	6	1	17	5	0	0	4	0	0
55303	6	15	0	0	0	2	2	13	0
55304	10	0	1	1	2	0	2	0	0
55305	16	4	8	0	0	8	3	0	0
55306	18	0	0	1	0	0	0	3	1
55307	3	1	3	0	19	0	0	0	0
55308	46	2	0	0	0	6	0	11	15
55309	20	16	4	2	0	0	0	11	0
55310	3	7	3	0	2	0	0	1	0
55311	16	0	2	18	2	6	0	0	0
55312	9	14	0	0	7	0	0	0	0
55313	16	3	4	3	2	7	0	0	0
55314	3	5	0	6	0	2	0	0	0
55315	20	4	2	5	5	0	0	0	14
55316	11	12	5	0	0	0	6	0	0
55317	9	1	0	0	0	2	0	0	0
55318	10	4	3	0	2	1	1	0	0
55319	17	1	0	1	0	0	0	6	3
55320	27	0	0	0	0	0	0	0	17
55321	3	3	0	0	9	0	0	0	0
55322	7	1	0	0	0	0	0	0	3
55323	8	3	11	0	1	0	12	0	0
