	1	2	3	4	5	6	7	8	9
16287	1	0	1	0	0	0	1	0	0
16288	5	1	0	0	0	0	0	2	3
16289	1	2	0	1	0	4	0	0	0
16290	3	0	1	0	2	0	0	0	0
16291	2	2	0	1	0	1	0	0	0
16292	5	0	0	0	0	0	0	0	0
16293	8	0	0	0	0	0	1	0	1
16294	3	2	0	0	4	0	0	0	0
16295	3	3	3	0	0	0	0	0	0
16296	0	0	1	0	0	1	0	0	0
16297	2	1	1	2	0	1	0	0	0
16298	2	3	0	12	0	5	0	0	0
16299	3	0	3	0	0	1	0	0	0
16300	3	0	0	0	0	1	0	0	0
16301	4	2	0	0	0	0	0	0	0
16302	2	1	1	0	0	0	1	0	0
16303	2	2	4	1	0	0	0	0	0
16304	1	3	1	5	0	1	0	0	0
16305	4	0	0	0	0	0	0	0	0
16306	1	0	0	0	0	0	0	0	0
16307	5	2	0	1	0	2	0	0	0
16308	1	2	1	0	0	0	0	2	0
16309	3	1	3	0	0	0	0	0	0
16310	1	1	3	0	0	1	0	0	0
16311	2	2	0	0	0	0	0	0	0
16312	5	3	0	4	0	2	0	0	0
16313	1	2	0	6	0	1	0	0	0
16314	1	2	0	4	0	0	0	0	0
16315	2	0	1	0	10	0	0	0	0
16316	0	2	0	0	3	0	0	0	0
16317	8	0	0	1	0	0	0	0	6
16318	1	0	0	0	0	0	0	0	0
16319	2	0	0	0	0	0	0	0	0
16320	4	0	1	0	0	1	0	0	1
16321	1	1	2	0	0	0	1	0	0
16322	1	3	1	0	0	0	0	2	0
16323	2	1	1	2	7	0	0	0	0
16324	1	1	1	2	0	0	0	0	0
16325	4	0	0	0	0	0	0	0	0
16326	1	0	3	0	1	0	3	0	0
16327	1	6	1	0	0	0	0	0	0
16328	6	4	0	0	0	0	2	1	0
16329	4	0	0	1	0	0	0	0	0
16330	3	0	0	3	0	0	0	0	6
16331	6	3	1	0	0	0	0	3	0
16332	0	2	0	1	1	0	0	0	0
16333	7	2	0	0	0	2	0	2	0
16334	5	1	0	0	0	0	0	0	0
16335	2	2	0	0	0	0	0	0	0
16336	3	3	0	0	1	0	0	0	0
16337	2	3	0	0	1	0	0	0	0
16338	1	2	5	0	0	0	3	0	0
16339	4	2	0	0	0	0	0	0	1
16340	0	8	1	0	1	0	0	0	0
16341	7	0	1	0	0	3	0	0	2
16342	1	0	0	0	0	0	0	0	1
16343	3	0	0	0	1	0	0	0	0
16344	5	4	0	5	0	2	0	0	0
16345	1	3	2	0	1	0	0	1	0
16346	10	0	0	0	0	0	0	0	5
16347	3	2	0	0	0	0	0	2	0
16348	0	0	0	1	0	0	0	0	0
16349	3	1	2	0	0	0	0	0	0
16350	2	1	0	2	7	0	0	0	0
16351	1	0	1	1	0	0	0	0	0
16352	6	1	0	0	0	0	0	0	3
16353	3	0	4	0	0	0	0	0	0
16354	7	0	0	6	0	2	0	0	0
16355	2	3	4	0	0	0	0	0	0
16356	5	1	7	0	0	0	5	0	0
16357	6	1	1	0	0	2	0	0	0
16358	2	11	0	0	0	0	0	4	0
16359	1	0	1	2	0	0	0	0	0
16360	7	0	1	2	1	0	0	0	1
16361	2	2	3	0	1	0	0	0	0
16362	6	4	0	4	2	0	0	0	1
16363	4	2	0	0	0	0	0	0	0
16364	3	0	0	1	0	0	0	0	0
16365	2	1	1	0	2	0	0	0	0
16366	2	2	0	0	1	1	0	0	0
16367	2	4	1	1	1	0	0	0	0
16368	4	0	0	0	1	0	0	0	0
16369	4	3	0	0	0	0	2	1	0
16370	1	2	0	0	0	2	0	0	0
16371	0	2	1	0	0	0	0	2	0
16372	6	5	1	2	0	4	0	0	0
16373	0	0	0	0	0	1	0	0	0
16374	2	0	0	0	0	0	0	0	0
16375	1	0	0	0	0	0	0	0	0
16376	0	1	0	0	4	0	0	0	0
16377	2	0	3	0	1	0	0	0	0
16378	6	0	1	0	0	1	0	0	0
16379	2	4	2	0	0	0	4	0	0
16380	2	1	0	0	0	0	0	1	0
16381	1	0	2	0	0	0	2	0	0
16382	9	0	0	3	0	0	0	0	1
16383	2	5	4	0	0	0	0	0	0
16384	0	2	0	0	2	0	0	0	0
16385	5	1	0	0	0	0	0	0	1
16386	4	1	0	0	0	2	0	0	0
16387	2	0	0	3	0	0	0	0	0
16388	0	2	2	0	0	2	0	0	0
16389	2	0	0	0	0	3	0	0	0
16390	1	0	2	0	2	0	0	0	0
16391	1	0	0	2	0	1	0	0	0
16392	0	0	1	1	0	0	0	0	0
16393	0	0	2	0	1	0	2	0	0
16394	4	1	0	0	1	0	0	0	0
16395	0	1	0	0	1	0	0	0	0
16396	4	0	6	0	0	1	1	0	0
16397	1	0	0	2	0	3	0	0	0
16398	2	1	1	0	0	0	0	0	0
16399	0	0	0	0	0	0	0	0	0
16400	1	2	0	0	0	0	0	1	0
16401	2	0	0	0	1	0	0	0	0
16402	4	0	2	0	1	1	0	0	0
16403	5	0	0	1	8	0	0	0	0
16404	2	0	0	0	0	0	0	0	0
16405	3	0	0	0	0	0	0	0	2
16406	2	4	0	1	0	0	0	0	0
16407	3	4	0	0	0	0	0	0	2
16408	2	1	0	1	0	0	0	0	0
16409	3	2	0	0	0	0	0	0	4
16410	0	0	5	1	0	0	2	0	0
16411	0	0	1	0	0	2	0	0	0
16412	4	0	2	0	0	0	0	0	1
16413	1	0	1	0	0	0	0	0	0
16414	4	0	0	0	0	0	0	0	3
16415	4	0	0	0	0	1	0	0	0
16416	1	0	1	3	0	1	0	0	0
16417	2	0	0	0	0	0	0	0	0
16418	5	0	0	0	0	0	0	0	0
16419	6	1	0	0	0	0	0	0	0
16420	7	5	1	2	0	0	0	1	0
16421	1	1	0	0	0	0	0	0	0
16422	1	7	1	0	0	0	0	7	0
16423	3	0	0	0	0	0	0	0	3
16424	1	7	1	0	0	0	0	3	0
16425	3	4	2	0	0	0	0	0	0
16426	1	0	1	0	0	0	0	0	0
16427	0	0	0	2	0	0	0	0	0
16428	3	1	0	0	0	0	0	0	0
16429	4	0	3	0	0	0	1	0	0
16430	10	0	2	1	0	0	0	2	2
16431	8	0	0	0	0	0	1	0	2
16432	4	3	2	0	4	0	0	0	0
16433	2	1	0	0	0	0	0	4	0
16434	1	1	0	0	4	0	0	0	0
16435	3	1	0	1	0	0	0	0	0
16436	4	3	1	0	0	0	0	3	0
16437	1	1	0	1	0	0	0	0	0
16438	3	0	0	0	0	1	0	0	0
16439	2	3	1	0	1	0	0	0	0
16440	2	2	0	0	0	2	0	0	0
16441	2	0	0	0	0	0	0	0	0
16442	2	0	2	0	0	0	0	0	0
16443	1	2	0	1	0	0	0	0	0
16444	1	2	0	0	0	0	0	0	0
16445	8	0	0	0	0	0	2	0	1
16446	4	2	4	0	0	2	1	0	0
16447	3	0	0	0	0	0	0	0	0
16448	10	0	0	0	0	0	0	3	7
16449	11	2	0	0	0	0	0	0	4
16450	0	0	0	0	0	0	0	0	0
16451	2	1	0	2	0	2	0	0	0
16452	3	2	1	0	6	0	0	0	0
16453	7	1	0	0	0	0	0	0	0
16454	5	2	0	0	0	0	0	1	0
16455	1	1	0	5	0	1	0	0	0
16456	2	0	0	0	0	1	0	0	0
16457	2	1	0	0	3	0	0	0	0
16458	1	0	0	1	3	0	0	0	0
16459	3	1	1	3	0	4	0	0	0
16460	2	0	0	0	0	0	0	0	2
16461	8	2	1	0	0	0	0	1	0
16462	2	0	1	2	1	0	0	0	0
16463	2	3	0	0	1	0	1	3	0
16464	6	1	1	2	0	0	0	0	0
16465	2	1	0	0	0	0	0	0	1
16466	10	0	0	1	0	0	0	0	4
16467	2	2	1	0	0	0	0	0	0
16468	0	2	0	0	5	0	0	0	0
16469	3	0	0	0	0	0	0	0	0
16470	1	1	0	0	0	0	0	1	0
16471	3	4	1	0	2	0	0	4	0
16472	3	0	0	0	0	0	1	0	0
16473	1	3	2	0	2	0	0	0	0
16474	1	2	0	0	0	0	0	0	0
16475	2	0	0	0	0	0	0	0	0
16476	0	0	0	0	0	0	0	0	0
16477	2	6	0	0	0	0	0	4	0
16478	4	2	1	0	1	0	0	0	0
16479	4	0	1	0	0	0	0	0	0
16480	2	10	0	0	1	0	0	10	0
16481	2	2	0	0	0	0	0	0	0
16482	1	0	0	1	0	9	0	0	0
16483	5	1	1	0	0	0	0	2	0
16484	0	0	5	1	0	0	1	0	0
16485	0	0	2	0	0	0	0	0	0
16486	3	1	0	0	0	0	0	0	1
16487	6	3	2	0	0	2	0	0	0
16488	1	1	0	0	0	0	0	0	0
16489	3	1	1	0	1	0	2	0	0
16490	1	0	1	0	0	0	0	0	0
16491	1	1	0	0	0	0	0	1	0
16492	4	5	0	0	0	0	0	9	0
16493	1	1	0	0	0	0	0	0	0
16494	3	1	1	0	0	0	0	0	0
16495	0	5	0	4	0	0	0	0	0
16496	8	1	1	0	0	0	0	0	2
16497	4	0	0	0	1	0	0	0	0
16498	3	0	2	0	1	0	0	0	0
16499	2	0	0	0	1	0	0	0	0
16500	2	5	0	5	0	0	0	0	0
16501	9	7	0	0	0	0	1	0	8
16502	1	0	1	0	0	0	0	0	0
16503	2	1	2	0	0	1	0	0	0
16504	7	5	0	0	0	0	0	4	0
16505	4	2	3	0	0	0	1	0	0
16506	4	6	3	1	5	0	0	0	0
16507	9	0	1	0	0	0	0	0	1
16508	0	1	0	0	0	0	0	0	0
16509	0	0	1	0	8	0	0	0	0
16510	1	1	0	1	4	0	0	0	0
16511	3	0	2	0	0	0	3	0	0
16512	3	0	1	0	0	3	0	0	0
16513	1	0	6	0	0	0	2	0	0
16514	3	1	2	0	0	0	0	0	0
16515	5	0	0	0	0	0	0	0	4
16516	3	1	0	0	0	0	0	0	0
16517	4	0	7	0	0	0	5	0	0
16518	7	6	2	0	1	0	0	2	0
16519	4	1	0	0	0	0	0	0	0
16520	3	2	0	0	0	0	0	0	0
16521	1	1	0	0	0	0	0	0	0
16522	2	0	0	0	0	0	0	0	2
16523	4	1	2	0	0	2	0	0	0
16524	2	0	0	0	0	0	0	0	2
16525	3	1	0	0	0	0	0	0	1
16526	1	2	0	0	0	0	0	0	0
16527	2	0	0	1	0	1	0	0	0
16528	4	0	0	0	0	0	0	2	0
16529	3	0	9	0	0	0	7	0	0
16530	2	1	1	0	0	0	0	0	0
16531	2	0	1	0	0	0	0	0	2
16532	1	1	0	4	0	2	0	0	0
16533	1	1	0	9	0	9	0	0	0
16534	7	0	0	0	0	1	0	0	2
16535	2	0	0	0	1	0	0	0	0
16536	5	1	1	1	1	0	0	0	0
16537	3	1	1	0	0	0	1	0	1
16538	4	1	1	0	2	0	0	0	6
16539	0	2	11	0	1	0	10	0	0
16540	2	2	1	0	4	0	2	0	0
16541	0	2	0	6	0	0	0	0	0
16542	1	0	0	0	0	0	0	0	0
16543	1	0	0	0	0	0	2	0	0
16544	4	0	3	0	0	0	2	0	0
16545	0	0	0	0	0	0	1	0	0
16546	3	1	0	0	6	0	0	0	0
16547	0	0	0	0	0	0	0	0	0
16548	2	1	0	0	1	0	1	0	0
16549	1	1	0	0	0	0	0	0	0
16550	2	0	3	0	0	0	1	0	0
16551	3	0	2	1	0	0	1	0	0
16552	1	0	1	0	0	0	3	0	0
16553	3	0	0	0	1	0	0	0	0
16554	1	7	0	1	0	2	0	0	0
16555	6	0	0	0	0	0	0	0	1
16556	0	0	0	0	0	0	0	0	1
16557	2	0	6	2	0	0	0	0	0
16558	4	1	0	1	0	0	0	3	0
16559	5	0	1	0	0	0	0	0	0
16560	0	0	0	0	1	0	0	0	0
16561	1	2	2	0	0	0	0	0	0
16562	3	1	1	0	0	1	0	0	0
16563	4	3	0	1	0	0	0	0	1
16564	1	0	0	0	0	1	0	0	0
16565	2	1	1	0	2	0	0	0	0
16566	1	0	1	0	1	0	2	0	0
16567	2	0	4	3	0	0	1	0	0
16568	0	3	1	2	0	0	0	1	0
16569	1	1	3	0	1	0	0	0	0
16570	0	0	1	4	0	2	0	0	0
16571	4	0	0	0	1	0	0	1	0
16572	1	1	0	2	0	2	0	0	0
16573	1	0	1	0	0	1	0	0	0
16574	1	0	0	0	0	0	0	0	0
16575	4	3	0	0	0	0	1	0	2
16576	10	3	0	0	0	0	0	0	3
16577	4	1	0	2	1	0	0	0	0
16578	1	0	0	4	0	3	0	0	0
16579	2	2	2	0	0	0	1	0	0
16580	3	1	0	2	0	1	0	0	0
16581	3	1	1	0	0	0	1	0	0
16582	1	2	0	1	1	1	0	0	0
16583	3	0	0	0	0	0	0	0	0
16584	2	4	1	0	0	3	0	0	0
16585	0	1	0	1	0	6	0	0	0
16586	6	2	0	0	1	0	0	0	0
16587	3	0	2	6	0	3	0	0	0
16588	2	3	2	0	0	1	0	0	0
16589	3	3	0	0	0	0	3	0	0
16590	6	5	0	3	0	7	0	0	0
16591	5	1	1	1	0	0	0	0	1
16592	1	1	1	0	0	0	1	0	0
16593	6	0	3	0	0	1	3	0	0
16594	1	0	2	1	2	0	0	0	0
16595	4	1	5	0	0	0	2	0	0
16596	1	2	0	0	0	0	0	2	0
16597	4	0	0	0	1	0	0	0	0
16598	2	0	0	0	0	0	0	0	1
16599	0	1	0	0	2	0	0	0	0
16600	3	1	1	0	0	0	0	0	0
16601	1	7	3	0	1	0	0	0	0
16602	4	0	0	7	4	7	0	0	0
16603	0	2	2	2	0	0	1	0	0
16604	1	1	0	0	6	0	0	0	0
16605	8	4	0	0	0	0	1	5	0
16606	2	3	0	0	0	0	0	0	0
16607	5	0	2	3	3	0	0	0	0
16608	4	3	1	0	0	0	3	0	0
16609	4	0	0	0	1	0	0	0	0
16610	6	1	0	0	0	0	2	0	6
16611	2	0	0	2	0	3	0	0	0
16612	4	9	0	0	0	0	1	6	0
16613	1	1	4	0	0	0	0	0	0
16614	1	4	2	0	0	0	0	1	0
16615	1	0	0	4	1	3	0	0	0
16616	8	0	0	0	0	2	0	0	6
16617	1	0	0	0	0	0	0	0	0
16618	1	0	1	0	0	0	0	1	0
16619	4	0	0	0	0	0	0	0	0
16620	1	2	0	0	0	0	0	0	0
16621	1	3	2	0	0	0	0	0	0
16622	4	3	0	2	2	0	0	0	0
16623	3	0	0	1	1	0	0	0	0
16624	3	3	0	0	0	0	0	0	2
16625	5	0	3	0	1	0	0	0	0
16626	0	0	0	2	1	0	0	0	0
16627	6	2	2	0	0	0	1	0	0
16628	3	3	0	0	0	0	0	1	0
16629	2	0	0	1	0	2	0	0	0
16630	3	0	0	0	0	0	0	0	0
16631	5	0	6	0	0	0	10	0	0
16632	2	1	5	0	0	0	4	0	0
16633	4	1	2	0	0	6	0	0	0
16634	1	3	0	4	0	0	0	1	0
16635	4	1	3	2	0	0	0	0	0
16636	0	4	0	2	0	0	0	2	0
16637	5	1	1	0	0	0	2	0	0
16638	0	4	1	0	1	0	0	0	0
16639	2	0	0	1	0	0	0	0	0
16640	7	0	0	0	2	0	0	0	5
16641	3	0	1	0	0	0	1	0	0
16642	3	1	0	1	0	0	0	0	2
16643	2	0	0	0	0	0	1	0	3
16644	2	1	1	1	0	0	4	0	0
16645	1	0	6	1	0	0	1	0	0
16646	3	2	0	0	0	0	0	0	0
16647	1	1	0	0	0	0	0	0	0
16648	4	0	0	1	1	0	0	0	0
16649	5	2	1	0	0	0	0	2	0
16650	0	0	1	0	0	0	1	0	0
16651	0	1	0	0	0	0	0	0	0
16652	1	0	0	0	2	0	0	0	0
16653	5	0	0	0	0	0	0	0	2
16654	4	0	0	0	0	1	0	0	1
16655	2	0	2	10	0	7	0	0	0
16656	1	1	0	0	0	0	0	0	0
16657	2	0	2	1	0	0	0	0	0
16658	6	1	0	0	1	0	0	0	0
16659	3	0	2	1	0	0	0	0	0
16660	2	0	4	4	0	1	0	0	0
16661	6	2	0	0	0	0	1	0	0
16662	11	0	1	0	0	0	0	1	6
16663	6	0	1	3	0	0	0	0	0
16664	3	0	3	0	4	0	0	0	0
16665	4	1	1	0	0	0	0	1	0
16666	1	0	1	0	0	0	0	0	0
16667	2	1	2	0	0	0	0	0	0
16668	3	2	0	0	6	0	0	0	0
16669	5	0	5	0	0	2	0	0	5
16670	10	2	2	0	1	0	0	0	4
16671	3	0	2	0	0	0	1	0	0
16672	5	0	0	0	9	0	0	0	0
16673	1	0	4	0	0	3	6	0	0
16674	5	1	1	0	3	0	0	0	0
16675	0	2	0	0	0	0	0	0	0
16676	3	0	5	0	0	0	3	0	0
16677	5	1	0	4	0	2	0	0	0
16678	7	0	3	0	0	0	0	0	1
16679	2	1	1	2	0	1	0	0	0
16680	6	0	0	0	0	0	0	1	2
16681	1	1	1	0	0	0	3	0	0
16682	5	2	0	0	0	0	0	2	0
16683	8	1	0	0	0	0	0	0	2
16684	1	4	0	1	0	1	0	0	0
16685	3	2	1	0	0	0	0	2	0
16686	8	1	0	0	0	0	0	0	4
16687	1	2	1	0	0	0	0	0	0
16688	3	1	4	0	0	0	2	0	0
16689	3	1	0	0	2	0	0	0	0
16690	4	0	1	0	0	0	0	0	0
16691	4	0	1	0	0	0	0	0	1
16692	6	1	0	0	0	0	0	0	6
16693	6	7	0	0	0	0	0	4	0
16694	0	7	0	0	0	0	0	5	0
16695	1	2	1	0	7	0	0	0	0
16696	4	0	0	0	0	0	0	0	2
16697	2	1	0	1	0	0	0	0	0
16698	4	2	0	0	0	0	0	0	0
16699	4	4	1	0	0	0	0	1	0
16700	10	0	0	4	1	0	0	0	0
16701	0	2	0	0	0	0	0	1	0
16702	3	0	0	0	0	2	0	0	0
16703	6	0	0	0	0	0	0	0	0
16704	5	1	4	0	0	0	0	0	0
16705	5	3	1	1	0	0	0	2	0
16706	5	0	0	0	0	0	0	0	0
16707	6	0	0	0	0	0	0	0	1
16708	1	0	1	0	0	0	0	0	0
16709	3	1	1	1	0	0	0	0	0
16710	4	0	0	9	0	2	0	0	0
16711	3	2	0	2	0	0	0	0	0
16712	3	0	0	0	0	0	0	0	0
16713	1	0	0	0	0	0	0	0	0
16714	1	0	1	1	0	1	0	0	0
16715	6	2	3	2	0	0	0	0	3
16716	1	1	0	0	0	0	0	0	0
16717	0	1	0	0	0	0	0	0	0
16718	2	0	0	0	0	1	3	0	0
16719	0	0	3	0	0	3	0	0	0
16720	5	1	1	0	0	0	4	0	4
16721	2	0	0	3	0	2	0	0	0
16722	1	0	0	1	6	0	0	0	0
16723	5	0	0	1	0	0	0	0	3
16724	7	1	0	1	0	0	1	0	3
16725	2	0	0	2	0	4	0	0	0
16726	9	0	1	2	0	2	0	0	0
16727	3	0	1	0	2	0	0	0	0
16728	8	1	0	1	0	0	0	0	2
16729	0	0	1	0	0	0	1	0	0
16730	2	2	0	8	2	17	0	0	0
16731	6	1	0	0	1	0	0	0	0
16732	4	2	1	2	0	0	0	0	0
16733	2	7	0	1	0	0	0	9	0
16734	3	0	0	1	0	0	0	1	0
16735	4	2	2	0	0	1	1	0	0
16736	3	1	0	0	0	0	0	0	0
16737	1	3	0	3	0	0	0	0	0
16738	0	0	0	0	0	0	0	0	0
16739	0	0	0	2	0	0	0	0	0
16740	0	0	0	3	0	4	0	0	0
16741	7	0	4	0	2	0	3	0	0
16742	3	0	0	0	1	0	0	0	0
16743	1	2	0	0	0	0	0	1	0
16744	5	0	0	2	0	3	0	0	0
16745	0	2	1	0	1	1	0	0	0
16746	0	1	0	0	0	0	0	0	0
16747	3	0	3	0	0	0	0	0	0
16748	5	1	3	1	8	0	0	0	0
16749	0	0	1	1	0	0	0	0	0
16750	3	0	0	0	0	0	0	2	3
16751	3	1	0	0	0	0	0	0	0
16752	5	1	0	1	0	0	0	0	0
16753	3	1	6	3	0	0	0	0	0
16754	5	0	5	0	0	1	0	0	0
16755	3	0	0	1	1	0	0	0	0
16756	1	0	0	0	1	0	0	0	0
16757	1	0	1	0	0	0	0	0	0
16758	3	0	1	0	0	2	0	0	0
16759	5	0	2	1	0	2	3	0	0
16760	2	0	0	0	0	0	0	0	1
16761	5	1	0	0	0	0	0	0	4
16762	1	1	1	0	0	0	0	0	0
16763	0	6	0	0	0	0	0	1	0
16764	1	2	3	0	1	0	1	0	0
16765	1	0	0	3	0	7	0	0	0
16766	5	1	0	0	0	0	0	0	1
16767	5	1	0	0	0	0	0	0	0
16768	2	2	2	3	5	0	0	0	0
16769	1	0	4	0	0	0	0	0	0
16770	2	1	1	1	0	0	0	0	0
16771	1	3	0	0	1	0	0	0	0
16772	13	0	0	0	0	0	0	0	4
16773	6	2	0	1	0	0	0	0	2
16774	3	0	0	0	0	0	0	0	0
16775	2	1	3	0	0	0	3	0	0
16776	4	2	0	0	0	0	0	1	0
16777	6	0	0	0	0	0	0	0	0
16778	0	6	0	0	0	0	0	1	0
16779	5	1	1	2	2	1	0	0	0
16780	1	2	2	2	0	0	0	0	0
16781	6	2	0	0	0	1	0	0	2
16782	3	2	4	0	0	1	4	0	0
16783	1	3	3	0	0	1	0	1	0
16784	8	7	0	0	0	0	1	1	0
16785	0	0	0	0	3	0	0	0	0
16786	4	0	0	0	0	2	0	0	0
16787	1	3	0	0	0	0	0	0	0
16788	2	1	0	0	1	0	0	0	0
16789	0	0	1	0	1	0	0	0	0
16790	2	5	0	4	0	6	0	0	0
16791	1	2	1	0	1	0	2	0	0
16792	7	0	1	0	0	0	0	0	2
16793	0	2	0	2	0	0	0	0	0
16794	7	0	0	0	0	0	0	0	2
16795	0	0	1	0	0	2	0	0	0
16796	11	0	0	1	0	0	0	0	4
16797	10	0	0	0	0	0	0	0	8
16798	5	2	1	0	0	0	1	0	0
16799	2	0	0	3	0	3	0	0	0
16800	3	1	0	0	0	0	3	0	0
16801	1	1	0	0	0	0	0	0	0
16802	9	8	0	2	0	0	0	0	4
16803	0	0	2	3	0	1	0	0	0
16804	2	0	1	0	3	0	0	0	0
16805	2	4	0	0	0	0	0	2	0
16806	1	5	0	0	0	0	2	0	0
16807	3	2	3	0	0	0	1	0	0
16808	0	5	0	0	0	0	0	0	0
16809	3	2	0	0	0	0	0	0	0
16810	1	3	0	0	0	0	0	2	0
16811	7	2	0	0	0	0	0	1	1
16812	1	4	0	0	0	0	0	3	0
16813	0	0	1	1	1	0	0	0	2
16814	2	0	0	0	0	3	0	0	0
16815	4	0	1	0	0	0	0	0	0
16816	4	0	0	0	0	0	0	0	3
16817	1	4	5	0	0	0	2	0	0
16818	3	1	2	0	2	0	0	0	0
16819	0	0	0	0	0	0	0	0	0
16820	2	0	0	0	0	0	0	1	1
16821	3	0	2	1	1	2	0	0	0
16822	3	0	0	0	1	1	0	0	0
16823	1	3	0	5	0	2	0	0	0
16824	3	0	1	0	0	2	1	0	0
16825	4	2	0	0	0	0	0	0	2
16826	1	1	0	0	2	0	0	0	0
16827	2	4	0	0	2	0	0	2	0
16828	1	3	1	0	0	0	0	0	0
16829	2	0	0	0	0	0	0	0	0
16830	0	1	0	0	0	0	0	1	0
16831	8	3	1	0	1	0	0	2	0
16832	1	4	0	0	5	0	0	0	0
16833	0	1	2	0	0	0	3	0	0
16834	6	0	0	0	0	0	0	0	1
16835	4	2	2	1	0	1	0	0	0
16836	6	2	0	0	0	0	0	0	0
16837	0	1	0	0	0	0	0	1	0
16838	3	0	1	0	0	0	0	0	0
16839	5	3	2	0	0	0	0	2	0
16840	0	3	0	0	1	0	0	0	0
16841	1	0	0	0	0	0	0	0	0
16842	2	0	0	0	0	2	0	0	0
16843	5	1	0	0	0	0	1	0	2
16844	1	0	1	0	1	0	0	0	1
16845	1	3	0	0	1	0	0	1	0
16846	5	0	4	0	0	0	0	1	1
16847	9	1	1	0	1	0	0	0	4
16848	3	1	0	8	1	2	0	0	0
16849	2	0	0	0	0	0	0	0	0
16850	4	3	1	0	0	0	0	0	2
16851	0	2	1	0	2	0	0	0	0
16852	3	0	1	0	1	0	0	0	0
16853	0	0	1	0	0	4	0	0	0
16854	2	0	0	0	0	0	0	3	0
16855	2	3	1	1	0	0	0	0	0
16856	1	11	0	0	0	0	0	3	0
16857	2	5	0	0	0	0	0	4	0
16858	3	0	0	0	0	0	0	0	1
16859	3	3	3	0	1	0	0	0	0
16860	1	0	0	3	0	1	0	0	0
16861	2	2	4	0	0	0	0	0	0
16862	3	2	0	0	2	0	0	2	0
16863	5	1	0	0	0	0	1	0	0
16864	3	2	0	0	0	1	0	0	0
16865	2	2	0	0	0	3	0	0	0
16866	5	0	0	0	0	0	0	0	0
16867	6	2	0	0	0	0	0	1	1
16868	1	1	10	1	0	0	0	0	0
16869	3	1	0	2	0	0	1	0	0
16870	2	0	2	0	0	1	2	0	0
16871	0	0	0	0	0	0	0	0	0
16872	3	1	1	0	4	1	0	0	0
16873	2	3	0	0	0	0	2	0	0
16874	6	1	0	0	1	0	0	0	1
16875	3	0	0	2	0	3	0	0	0
16876	0	3	0	0	0	0	1	0	0
16877	3	2	2	0	1	0	0	6	0
16878	3	0	5	0	0	0	5	0	0
16879	0	0	0	0	0	0	0	0	0
16880	2	0	0	0	0	0	0	0	0
16881	2	2	2	3	0	1	0	0	0
16882	5	0	4	1	0	0	0	0	0
16883	2	2	0	5	1	4	0	0	0
16884	3	2	3	0	0	1	3	0	0
16885	1	3	0	0	0	0	0	1	0
16886	3	0	5	0	0	0	3	0	0
16887	1	0	1	0	0	0	0	0	0
16888	2	0	0	0	0	0	0	0	0
16889	0	2	0	0	0	0	0	0	0
16890	3	6	0	3	0	0	0	4	0
16891	3	2	0	0	0	0	0	1	0
16892	1	5	0	0	0	1	0	0	0
16893	3	0	0	0	0	0	2	0	0
16894	3	5	0	0	0	1	0	2	0
16895	6	2	1	0	0	0	3	0	0
16896	5	2	1	0	0	0	0	0	0
16897	1	1	2	5	1	2	0	0	0
16898	4	1	0	0	0	0	4	0	3
16899	2	5	1	0	0	0	0	1	0
16900	5	0	0	0	0	0	0	0	0
16901	0	2	0	3	0	0	0	0	0
16902	1	0	4	0	0	0	0	0	0
16903	4	7	0	0	2	0	0	0	0
16904	2	0	2	1	4	0	0	0	0
16905	2	1	2	1	0	0	0	0	0
16906	1	0	0	0	0	1	0	0	0
16907	2	1	0	0	0	0	0	0	0
16908	5	4	2	0	0	1	0	0	0
16909	3	0	6	2	0	4	0	0	0
16910	0	1	0	3	0	2	0	0	0
16911	1	4	0	2	0	1	0	0	0
16912	1	3	1	0	0	0	0	1	0
16913	5	0	3	0	0	1	0	0	0
16914	8	5	0	0	0	0	0	0	7
16915	2	2	1	0	0	0	0	0	0
16916	1	0	0	0	0	0	0	0	0
16917	4	0	0	0	0	0	0	0	2
16918	4	2	0	0	0	0	0	1	2
16919	5	0	0	2	2	0	0	0	0
16920	3	0	0	0	0	0	0	0	0
16921	1	1	0	0	0	1	0	0	0
16922	3	1	0	0	0	1	0	0	0
16923	1	3	5	0	0	0	0	0	0
16924	2	0	0	2	0	1	0	0	0
16925	1	0	0	1	0	0	1	0	0
16926	3	1	0	0	0	0	0	0	0
16927	1	5	0	0	0	0	0	10	0
16928	1	1	1	0	0	0	0	2	0
16929	3	1	0	0	0	0	0	3	0
16930	0	1	0	0	0	0	0	0	0
16931	5	0	0	0	0	0	0	0	1
16932	4	4	0	0	0	0	0	0	2
16933	2	1	0	2	0	1	0	0	0
16934	4	1	0	0	0	0	2	0	1
16935	1	2	0	0	0	0	2	0	0
16936	0	0	3	0	0	0	0	0	0
16937	1	0	3	0	0	1	0	0	0
16938	3	0	2	0	0	2	0	0	0
16939	1	2	1	0	1	0	0	0	0
16940	3	1	3	2	0	0	0	0	0
16941	17	0	0	1	1	0	0	0	6
16942	5	1	1	0	0	2	0	2	0
16943	2	0	2	0	0	0	0	0	0
16944	0	0	0	0	0	0	0	2	0
16945	1	2	0	0	1	0	0	0	0
16946	4	2	0	0	0	0	0	0	0
16947	9	1	1	0	0	1	0	0	0
16948	2	0	1	0	0	1	2	0	0
16949	10	1	0	1	0	0	0	0	0
16950	6	0	1	1	0	0	0	0	0
16951	7	0	0	0	0	0	1	0	3
